iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2021-08-09,1442109.0,2844.0,1470.143,26679.0,9.0,11.0,37882.534,74.709,38.619,700.826,0.236,0.289,1.5,202.0,5.306,493.0,12.951,,,,,131017.0,39024434.0,1025.127,3.442,58120.0,1.527,0.0253,39.5,tests performed,50933683.0,27317545.0,23607045.0,9093.0,185441.0,174719.0,133.8,71.76,62.01,0.02,4590.0,29513.0,0.078,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-10,1443448.0,1339.0,1379.0,26684.0,5.0,10.857,37917.708,35.174,36.225,700.958,0.131,0.285,1.47,207.0,5.438,512.0,13.45,,,,,45617.0,39070051.0,1026.325,1.198,59680.0,1.568,0.0231,43.3,tests performed,51070117.0,27343839.0,23716717.0,9561.0,136434.0,154432.0,134.16,71.83,62.3,0.03,4057.0,27712.0,0.073,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-11,1445317.0,1869.0,1509.0,26689.0,5.0,10.0,37966.804,49.096,39.64,701.089,0.131,0.263,1.47,219.0,5.753,530.0,13.922,,,,,55134.0,39125185.0,1027.773,1.448,58793.0,1.544,0.0257,39.0,tests performed,51207067.0,27371466.0,23825594.0,10007.0,136950.0,150148.0,134.52,71.9,62.59,0.03,3944.0,27560.0,0.072,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-12,1447456.0,2139.0,1608.286,26693.0,4.0,7.857,38022.993,56.189,42.248,701.194,0.105,0.206,1.45,233.0,6.121,571.0,15.0,,,,,73972.0,39199157.0,1029.716,1.943,61612.0,1.618,0.0261,38.3,tests performed,51359334.0,27403699.0,23945201.0,10434.0,152267.0,144853.0,134.92,71.99,62.9,0.03,3805.0,27266.0,0.072,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-13,1449860.0,2404.0,1735.0,26699.0,6.0,6.286,38086.144,63.15,45.576,701.352,0.158,0.165,1.44,235.0,6.173,583.0,15.315,,,,,72132.0,39271289.0,1031.611,1.895,62198.0,1.634,0.0279,35.8,tests performed,51506588.0,27437199.0,24058411.0,10978.0,147254.0,140850.0,135.3,72.07,63.2,0.03,3700.0,27456.0,0.072,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-14,1450999.0,1139.0,1790.286,26702.0,3.0,5.429,38116.064,29.92,47.029,701.431,0.079,0.143,1.42,236.0,6.199,600.0,15.761,,,,,54585.0,39325874.0,1033.045,1.434,62481.0,1.641,0.0287,34.9,tests performed,51622673.0,27460625.0,24150522.0,11526.0,116085.0,139208.0,135.61,72.14,63.44,0.03,3657.0,27524.0,0.072,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-15,1451974.0,975.0,1815.571,26701.0,-1.0,4.429,38141.676,25.612,47.693,701.404,-0.026,0.116,1.4,241.0,6.331,559.0,14.684,,,,,4774.0,39330648.0,1033.171,0.125,62462.0,1.641,0.0291,34.4,tests performed,51720513.0,27479340.0,24229281.0,11892.0,97840.0,138896.0,135.86,72.19,63.65,0.03,3649.0,27810.0,0.073,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,16127.3,3.35,0.76,423.645499032216
CAN,North America,Canada,2021-08-16,1455964.0,3990.0,1979.286,26705.0,4.0,3.714,38246.489,104.813,51.994,701.509,0.105,0.098,1.4,261.0,6.856,597.0,15.682,,,,,122418.0,39453066.0,1036.386,3.216,61233.0,1.609,0.0323,30.9,tests performed,51884824.0,27512130.0,24360564.0,12130.0,164311.0,135877.0,136.3,72.27,63.99,0.03,3569.0,27798.0,0.073,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-17,1457778.0,1814.0,2047.143,26720.0,15.0,5.143,38294.14,47.652,53.776,701.903,0.394,0.135,1.37,274.0,7.198,687.0,18.047,,,,,66414.0,39519480.0,1038.131,1.745,64204.0,1.687,0.0319,31.4,tests performed,52021878.0,27540862.0,24468475.0,12541.0,137054.0,135966.0,136.66,72.35,64.28,0.03,3572.0,28146.0,0.074,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-18,1460185.0,2407.0,2124.0,26762.0,42.0,10.429,38357.369,63.229,55.795,703.007,1.103,0.274,1.36,288.0,7.565,706.0,18.546,,,,,57964.0,39577444.0,1039.654,1.523,64608.0,1.697,0.0329,30.4,tests performed,52146607.0,27570871.0,24562728.0,13008.0,124729.0,134220.0,136.98,72.43,64.52,0.03,3526.0,28486.0,0.075,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-19,1462918.0,2733.0,2208.857,26784.0,22.0,13.0,38429.162,71.793,58.024,703.585,0.578,0.341,1.35,284.0,7.46,743.0,19.518,,,,,76230.0,39653674.0,1041.656,2.002,64931.0,1.706,0.034,29.4,tests performed,52283603.0,27607885.0,24662167.0,13551.0,136996.0,132038.0,137.34,72.52,64.78,0.04,3468.0,29169.0,0.077,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-20,1465909.0,2991.0,2292.714,26790.0,6.0,13.0,38507.732,78.57,60.227,703.742,0.158,0.341,1.34,303.0,7.959,782.0,20.542,,,,,77557.0,39731231.0,1043.693,2.037,65706.0,1.726,0.0349,28.7,tests performed,52411450.0,27644554.0,24752920.0,13976.0,127847.0,129266.0,137.68,72.62,65.02,0.04,3396.0,29622.0,0.078,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-21,1467348.0,1439.0,2335.571,26791.0,1.0,12.714,38545.533,37.801,61.353,703.769,0.026,0.334,1.32,298.0,7.828,802.0,21.068,,,,,79411.0,39810642.0,1045.779,2.086,69253.0,1.819,0.0337,29.7,tests performed,52512549.0,27670230.0,24827798.0,14521.0,101099.0,127125.0,137.94,72.69,65.22,0.04,3339.0,29944.0,0.079,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-22,1468753.0,1405.0,2397.0,26793.0,2.0,13.143,38582.441,36.908,62.966,703.821,0.053,0.345,1.32,306.0,8.038,773.0,20.306,,,,,64600.0,39875242.0,1047.476,1.697,77799.0,2.044,0.0308,32.5,tests performed,52590282.0,27688705.0,24886760.0,14817.0,77733.0,124253.0,138.15,72.74,65.37,0.04,3264.0,29909.0,0.079,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,16441.1,3.38,5.98,431.88866171886
CAN,North America,Canada,2021-08-23,1473669.0,4916.0,2529.286,26815.0,22.0,15.714,38711.578,129.138,66.441,704.399,0.578,0.413,1.31,345.0,9.063,845.0,22.197,,,,,57327.0,39932569.0,1048.982,1.506,68500.0,1.799,0.0369,27.1,tests performed,52711221.0,27718645.0,24977514.0,15062.0,120939.0,118057.0,138.47,72.81,65.61,0.04,3101.0,29502.0,0.077,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-24,1476170.0,2501.0,2627.429,26849.0,34.0,18.429,38777.277,65.698,69.02,705.292,0.893,0.484,1.29,352.0,9.247,960.0,25.218,,,,,72324.0,40004893.0,1050.882,1.9,69345.0,1.822,0.0379,26.4,tests performed,52827253.0,27750164.0,25061592.0,15497.0,116032.0,115054.0,138.77,72.9,65.83,0.04,3022.0,29900.0,0.079,60.65,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-25,1479331.0,3161.0,2735.143,26856.0,7.0,13.429,38860.313,83.036,71.849,705.476,0.184,0.353,1.29,367.0,9.641,991.0,26.032,,,,,62211.0,40067104.0,1052.516,1.634,69951.0,1.838,0.0391,25.6,tests performed,52932078.0,27785144.0,25130993.0,15941.0,104825.0,112210.0,139.05,72.99,66.02,0.04,2948.0,30610.0,0.08,64.35,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-26,1482698.0,3367.0,2825.714,26865.0,9.0,11.571,38948.76,88.447,74.228,705.712,0.236,0.304,1.28,388.0,10.192,1051.0,27.609,,,,,83484.0,40150588.0,1054.709,2.193,70988.0,1.865,0.0398,25.1,tests performed,53054685.0,27825302.0,25212942.0,16441.0,122607.0,110155.0,139.37,73.09,66.23,0.04,2894.0,31060.0,0.082,69.91,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-27,1486454.0,3756.0,2935.0,26891.0,26.0,14.429,39047.426,98.666,77.099,706.395,0.683,0.379,1.27,395.0,10.376,1092.0,28.686,,,,,84945.0,40235533.0,1056.941,2.231,72043.0,1.892,0.0407,24.5,tests performed,53169890.0,27864937.0,25288011.0,16942.0,115205.0,108349.0,139.67,73.2,66.43,0.04,2846.0,31483.0,0.083,69.91,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-28,1488248.0,1794.0,2985.714,26899.0,8.0,15.429,39094.552,47.126,78.431,706.606,0.21,0.405,1.26,402.0,10.56,1142.0,29.999,,,,,89614.0,40325147.0,1059.295,2.354,73501.0,1.931,0.0406,24.6,tests performed,53250502.0,27889979.0,25342990.0,17533.0,80612.0,105422.0,139.88,73.26,66.57,0.05,2769.0,31393.0,0.082,69.91,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-29,1489825.0,1577.0,3010.286,26902.0,3.0,15.571,39135.978,41.426,79.077,706.684,0.079,0.409,1.25,398.0,10.455,1011.0,26.558,,,,,80653.0,40405800.0,1061.414,2.119,75794.0,1.991,0.0397,25.2,tests performed,53318129.0,27909420.0,25390677.0,18032.0,67627.0,103978.0,140.06,73.31,66.7,0.05,2731.0,31531.0,0.083,69.91,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,16620.9,3.38,3.42,436.611799548875
CAN,North America,Canada,2021-08-30,1496326.0,6501.0,3236.714,26919.0,17.0,14.857,39306.752,170.774,85.025,707.131,0.447,0.39,1.25,432.0,11.348,1116.0,29.316,,,,,70390.0,40476190.0,1063.263,1.849,77660.0,2.04,0.0417,24.0,tests performed,53441516.0,27952530.0,25470637.0,18349.0,123387.0,104328.0,140.38,73.43,66.91,0.05,2741.0,33412.0,0.088,69.91,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-08-31,1499186.0,2860.0,3288.0,26933.0,14.0,12.0,39381.88,75.129,86.372,707.499,0.368,0.315,1.22,452.0,11.874,1290.0,33.887,,,,,63438.0,40539628.0,1064.929,1.666,76391.0,2.007,0.043,23.2,tests performed,53523195.0,27981794.0,25522625.0,18776.0,81679.0,99420.0,140.6,73.5,67.04,0.05,2612.0,33090.0,0.087,69.91,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-01,1503047.0,3861.0,3388.0,26963.0,30.0,15.286,39483.304,101.424,88.999,708.287,0.788,0.402,1.22,465.0,12.215,1352.0,35.515,,,,,66004.0,40605632.0,1066.663,1.734,76933.0,2.021,0.044,22.7,tests performed,53620885.0,28016422.0,25584928.0,19535.0,97690.0,98401.0,140.86,73.6,67.21,0.05,2585.0,33040.0,0.087,69.91,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-02,1507076.0,4029.0,3482.571,26992.0,29.0,18.143,39589.142,105.837,91.483,709.049,0.762,0.477,1.2,473.0,12.425,1360.0,35.726,,,,,87567.0,40693199.0,1068.963,2.3,77516.0,2.036,0.0449,22.3,tests performed,53715070.0,28054857.0,25639587.0,20626.0,94185.0,94341.0,141.1,73.7,67.35,0.05,2478.0,32794.0,0.086,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-03,1511238.0,4162.0,3540.571,27007.0,15.0,16.571,39698.473,109.331,93.007,709.443,0.394,0.435,1.19,489.0,12.845,1416.0,37.197,,,,,88400.0,40781599.0,1071.285,2.322,78009.0,2.049,0.0454,22.0,tests performed,53824217.0,28101251.0,25700670.0,22296.0,109147.0,93475.0,141.39,73.82,67.51,0.06,2455.0,33759.0,0.089,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-04,1513209.0,1971.0,3565.857,27017.0,10.0,16.857,39750.248,51.776,93.671,709.705,0.263,0.443,1.18,491.0,12.898,1402.0,36.829,,,,,88705.0,40870304.0,1073.616,2.33,77880.0,2.046,0.0458,21.8,tests performed,53906210.0,28134625.0,25747556.0,24029.0,81993.0,93673.0,141.61,73.91,67.64,0.06,2461.0,34949.0,0.092,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-05,1515198.0,1989.0,3624.714,27022.0,5.0,17.143,39802.497,52.249,95.217,709.837,0.131,0.45,1.17,501.0,13.161,1359.0,35.699,,,,,79147.0,40949451.0,1075.695,2.079,77664.0,2.04,0.0467,21.4,tests performed,53968230.0,28158059.0,25784916.0,25255.0,62020.0,92872.0,141.77,73.97,67.73,0.07,2440.0,35520.0,0.093,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,16890.7,3.4,5.09,443.699133178118
CAN,North America,Canada,2021-09-06,1516725.0,1527.0,2914.143,27025.0,3.0,15.143,39842.61,40.113,76.551,709.915,0.079,0.398,1.17,526.0,13.817,1401.0,36.803,,,,,73872.0,41023323.0,1077.635,1.941,78162.0,2.053,0.0373,26.8,tests performed,54004801.0,28172678.0,25806079.0,26044.0,36571.0,80469.0,141.86,74.01,67.79,0.07,2114.0,31450.0,0.083,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-07,1525659.0,8934.0,3781.857,27068.0,43.0,19.286,40077.296,234.686,99.345,711.045,1.13,0.507,1.22,567.0,14.894,1567.0,41.163,,,,,61717.0,41085040.0,1079.256,1.621,77916.0,2.047,0.0485,20.6,tests performed,54107192.0,28214616.0,25865904.0,26672.0,102391.0,83428.0,142.13,74.12,67.95,0.07,2192.0,33260.0,0.087,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-08,1529313.0,3654.0,3752.286,27108.0,40.0,20.714,40173.282,95.986,98.568,712.096,1.051,0.544,1.2,598.0,15.709,1739.0,45.682,,,,,66077.0,41151117.0,1080.992,1.736,77926.0,2.047,0.0482,20.8,tests performed,54191595.0,28250430.0,25912880.0,28285.0,84403.0,81530.0,142.36,74.21,68.07,0.07,2142.0,33430.0,0.088,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-09,1533501.0,4188.0,3775.0,27135.0,27.0,20.429,40283.296,110.014,99.165,712.805,0.709,0.537,1.19,597.0,15.682,1789.0,46.995,,,,,77185.0,41228302.0,1083.02,2.028,76443.0,2.008,0.0494,20.2,tests performed,54289292.0,28292444.0,25966696.0,30152.0,97697.0,82032.0,142.61,74.32,68.21,0.08,2155.0,33941.0,0.089,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-10,1538131.0,4630.0,3841.857,27171.0,36.0,23.429,40404.921,121.625,100.921,713.751,0.946,0.615,1.18,616.0,16.182,1824.0,47.914,,,,,96398.0,41324700.0,1085.552,2.532,77586.0,2.038,0.0495,20.2,tests performed,54387369.0,28334262.0,26021043.0,32064.0,98077.0,80450.0,142.87,74.43,68.35,0.08,2113.0,33287.0,0.087,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-11,1539361.0,1230.0,3736.0,27187.0,16.0,24.286,40437.231,32.311,98.14,714.171,0.42,0.638,1.17,626.0,16.444,1845.0,48.466,,,,,97707.0,41422407.0,1088.119,2.567,78872.0,2.072,0.0474,21.1,tests performed,54460241.0,28362033.0,26064301.0,33907.0,72872.0,79147.0,143.06,74.5,68.47,0.09,2079.0,32487.0,0.085,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-12,1542348.0,2987.0,3878.571,27199.0,12.0,25.286,40515.696,78.465,101.886,714.486,0.315,0.664,1.17,632.0,16.602,1771.0,46.522,,,,,90933.0,41513340.0,1090.507,2.389,80556.0,2.116,0.0481,20.8,tests performed,54517214.0,28382212.0,26099675.0,35327.0,56973.0,78426.0,143.21,74.56,68.56,0.09,2060.0,32022.0,0.084,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,17374.5,3.46,9.06,456.407999041082
CAN,North America,Canada,2021-09-13,1551146.0,8798.0,4917.286,27239.0,40.0,30.571,40746.81,231.113,129.171,715.537,1.051,0.803,1.17,671.0,17.626,1907.0,50.095,,,,,80018.0,41593358.0,1092.609,2.102,81434.0,2.139,0.0604,16.6,tests performed,54616618.0,28425455.0,26154961.0,36202.0,99404.0,87402.0,143.47,74.67,68.71,0.1,2296.0,36111.0,0.095,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-14,1555131.0,3985.0,4210.286,27264.0,25.0,28.0,40851.491,104.681,110.599,716.194,0.657,0.736,1.14,687.0,18.047,2012.0,52.853,,,,,75502.0,41668860.0,1094.593,1.983,83403.0,2.191,0.0505,19.8,tests performed,54689751.0,28458037.0,26194308.0,37406.0,73133.0,83223.0,143.66,74.76,68.81,0.1,2186.0,34774.0,0.091,72.69,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-15,1559415.0,4284.0,4300.286,27306.0,42.0,28.286,40964.027,112.536,112.964,717.297,1.103,0.743,1.13,690.0,18.126,2071.0,54.403,,,,,83652.0,41752512.0,1096.79,2.197,85914.0,2.257,0.0501,20.0,tests performed,54773060.0,28494515.0,26239859.0,38686.0,83309.0,83066.0,143.88,74.85,68.93,0.1,2182.0,34869.0,0.092,72.69,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-16,1564116.0,4701.0,4373.571,27326.0,20.0,27.286,41087.516,123.49,114.889,717.822,0.525,0.717,1.11,703.0,18.467,2091.0,54.928,,,,,108965.0,41861477.0,1099.653,2.862,90454.0,2.376,0.0484,20.7,tests performed,54869083.0,28534794.0,26293698.0,40591.0,96023.0,82827.0,144.13,74.96,69.07,0.11,2176.0,34621.0,0.091,72.69,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-17,1569194.0,5078.0,4437.571,27371.0,45.0,28.571,41220.91,133.393,116.57,719.004,1.182,0.751,1.1,712.0,18.703,2126.0,55.848,,,,,112092.0,41973569.0,1102.597,2.945,92696.0,2.435,0.0479,20.9,tests performed,55028083.0,28590001.0,26352475.0,85607.0,159000.0,91531.0,144.55,75.1,69.22,0.22,2404.0,36534.0,0.096,72.69,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-18,1571358.0,2164.0,4571.0,27385.0,14.0,28.286,41277.755,56.846,120.075,719.372,0.368,0.743,1.09,704.0,18.493,2119.0,55.664,,,,,114844.0,42088413.0,1105.614,3.017,95144.0,2.499,0.048,20.8,tests performed,55096636.0,28615738.0,26393304.0,87594.0,68553.0,90914.0,144.73,75.17,69.33,0.23,2388.0,36244.0,0.095,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-19,1573358.0,2000.0,4430.0,27396.0,11.0,28.143,41330.293,52.538,116.371,719.661,0.289,0.739,1.08,705.0,18.52,2061.0,54.14,,,,,102394.0,42190807.0,1108.304,2.69,96781.0,2.542,0.0458,21.8,tests performed,55152386.0,28635774.0,26427763.0,88849.0,55750.0,90739.0,144.88,75.22,69.42,0.23,2384.0,36223.0,0.095,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,17679.3,3.48,5.72,464.414742147803
CAN,North America,Canada,2021-09-20,1581939.0,8581.0,4399.0,27435.0,39.0,28.0,41555.706,225.413,115.557,720.686,1.024,0.736,1.07,725.0,19.045,2125.0,55.821,,,,,96459.0,42287266.0,1110.838,2.534,99130.0,2.604,0.0444,22.5,tests performed,55292065.0,28702877.0,26494054.0,95134.0,139679.0,96492.0,145.25,75.4,69.6,0.25,2535.0,39632.0,0.104,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-21,1585767.0,3828.0,4376.571,27489.0,54.0,32.143,41656.263,100.557,114.967,722.104,1.419,0.844,1.05,725.0,19.045,2298.0,60.366,,,,,83252.0,42370518.0,1113.024,2.187,100237.0,2.633,0.0437,22.9,tests performed,55391073.0,28746880.0,26544927.0,99266.0,99008.0,100189.0,145.51,75.51,69.73,0.26,2632.0,41263.0,0.108,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-22,1589639.0,3872.0,4317.714,27538.0,49.0,33.143,41757.976,101.713,113.421,723.391,1.287,0.871,1.04,749.0,19.675,2318.0,60.891,,,,,90615.0,42461133.0,1115.405,2.38,101232.0,2.659,0.0427,23.4,tests performed,55491208.0,28791951.0,26596103.0,103154.0,100135.0,102593.0,145.77,75.63,69.86,0.27,2695.0,42491.0,0.112,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-23,1594242.0,4603.0,4303.714,27582.0,44.0,36.571,41878.892,120.915,113.054,724.547,1.156,0.961,1.04,742.0,19.491,2358.0,61.942,,,,,116899.0,42578032.0,1118.476,3.071,102365.0,2.689,0.042,23.8,tests performed,55606675.0,28841173.0,26656853.0,108649.0,115467.0,105370.0,146.07,75.76,70.02,0.29,2768.0,43768.0,0.115,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-24,1598847.0,4605.0,4236.143,27621.0,39.0,35.714,41999.86,120.968,111.279,725.572,1.024,0.938,1.04,768.0,20.174,2375.0,62.389,,,,,126785.0,42704817.0,1121.806,3.33,104464.0,2.744,0.0406,24.7,tests performed,55772527.0,28891572.0,26722030.0,158925.0,165852.0,106349.0,146.51,75.89,70.2,0.42,2794.0,43082.0,0.113,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-25,1600109.0,1262.0,4107.286,27636.0,15.0,35.857,42033.011,33.151,107.894,725.966,0.394,0.942,1.04,754.0,19.807,2399.0,63.019,,,,,120336.0,42825153.0,1124.967,3.161,105249.0,2.765,0.039,25.6,tests performed,55847009.0,28917922.0,26768204.0,160883.0,74482.0,107196.0,146.7,75.96,70.32,0.42,2816.0,43169.0,0.113,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-09-26,1601420.0,1311.0,4008.857,27646.0,10.0,35.714,42067.449,34.438,105.308,726.228,0.263,0.938,1.05,753.0,19.78,2275.0,59.762,,,,,96360.0,42921513.0,1127.498,2.531,104387.0,2.742,0.0384,26.0,tests performed,55915574.0,28942566.0,26810928.0,162080.0,68565.0,109027.0,146.88,76.03,70.43,0.43,2864.0,43827.0,0.115,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,17673.1,3.45,-0.12,464.251875326078
